"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"81",1217,"col","Brightseat",-76.958054,38.968334,"Central Ave., 2-3 feet above base, Brightseat Fm., Maryland",NA,"",0,"Danian","",66,61.6,38,"gp_mid",-43.25,40.44,"109",63.8
"82",1223,"col","Brightseat",-76.958054,38.968334,"Central Ave., 3-5 feet above base, Brightseat Fm., Maryland",NA,"",0,"Danian","",66,61.6,38,"gp_mid",-43.25,40.44,"109",63.8
"83",1224,"col","",-76.958054,38.968334,"Central Ave., 6-8 feet above base, Brightseat Fm., Maryland",NA,"",0,"Danian","",66,61.6,38,"gp_mid",-43.25,40.44,"109",63.8
"1312",2807,"col","Clayton",-85.449722,31.878056,"ABa-1 (Clayton Fm)",NA,"",4,"Danian","",66,61.6,124,"gp_mid",-54.82,36.42,"109",63.8
"1313",2808,"col","Clayton",-85.449722,31.878056,"ABa-3 (Clayton Fm)",NA,"",2,"Danian","",66,61.6,124,"gp_mid",-54.82,36.42,"109",63.8
"1314",2809,"col","Clayton",-86.617775,31.829445,"ABu-1",NA,"",10,"Danian","",66,61.6,124,"gp_mid",-56,36.73,"109",63.8
"1315",2810,"col","Clayton",-86.617775,31.829445,"ABu-6 (Clayton Fm)",NA,"",6,"Danian","",66,61.6,124,"gp_mid",-56,36.73,"109",63.8
"1316",2811,"col","Clayton",-86.881943,31.903334,"ABu-10",NA,"",4,"Danian","",66,61.6,124,"gp_mid",-56.23,36.88,"109",63.8
"1317",2812,"col","Clayton",-86.881943,31.903334,"ABu-11 (Clayton Fm)",NA,"",6,"Danian","",66,61.6,124,"gp_mid",-56.23,36.88,"109",63.8
"1318",2813,"col","Clayton",-86.313889,31.953333,"ACr-2",NA,"",3,"Danian","",66,61.6,124,"gp_mid",-55.64,36.75,"109",63.8
"1319",2815,"col","Clayton",-87.07,31.9,"AWi-3, Pine Barren Creek",NA,"",23,"Danian","",66,61.6,124,"gp_mid",-56.42,36.93,"109",63.8
"1320",2816,"col","Clayton",-87.334,32.075001,"AWi-4, Old Canton Landing",NA,"",2,"Danian","",66,61.6,124,"gp_mid",-56.6,37.17,"109",63.8
"1321",2817,"col","Clayton",-87.290558,31.990833,"AWi-29 (Clayton Fm)",NA,"",3,"Danian","",66,61.6,124,"gp_mid",-56.59,37.08,"109",63.8
"1322",2818,"col","Clayton",-87.290558,31.990833,"AWi-30 (Clayton Fm)",NA,"",7,"Danian","",66,61.6,124,"gp_mid",-56.59,37.08,"109",63.8
"1323",2819,"col","Clayton",-87.290558,31.990833,"AWi-31 (Clayton Fm)",NA,"",5,"Danian","",66,61.6,124,"gp_mid",-56.59,37.08,"109",63.8
"1324",2823,"col","Clayton",-87.260834,32.12278,"AWi-37 (Clayton Fm)",NA,"",5,"Danian","",66,61.6,124,"gp_mid",-56.51,37.2,"109",63.8
"1325",2832,"col","Clayton",-84.800003,31.895,"GRa-1, Grier Cave",NA,"",11,"Danian","",66,61.6,124,"gp_mid",-54.17,36.25,"109",63.8
"1326",2824,"col","Clayton",-84.863892,30.708611,"GCl-1 (Clayton Fm)",NA,"",2,"Danian","",66,61.6,124,"gp_mid",-54.75,35.15,"109",63.8
"1327",2825,"col","Clayton",-84.863892,30.708611,"GCl-2 (Clayton Fm)",NA,"",4,"Danian","",66,61.6,124,"gp_mid",-54.75,35.15,"109",63.8
"1328",2834,"col","Clayton",-87.944168,31.13611,"AWi-1 (Clayton Fm)",NA,"",5,"Danian","",66,61.6,124,"gp_mid",-57.62,36.47,"109",63.8
"1329",2836,"col","Clayton",-87.478996,32.214001,"AWi-2, Catherine-Thomaston Highway",NA,"",6,"Danian","",66,61.6,124,"gp_mid",-56.68,37.35,"101",63.8
"1330",2837,"col","Clayton",-85.610558,31.708611,"ABa-2",NA,"",8,"Danian","",66,61.6,124,"gp_mid",-55.05,36.31,"109",63.8
"1331",2838,"col","Clayton",-86.683998,31.925501,"ABu-4, east of Cedar Creek",NA,"",10,"Danian","",66,61.6,124,"gp_mid",-56.02,36.84,"109",63.8
"1332",2839,"col","Clayton",-86.690002,31.917,"ABu-7, Cedar Creek",NA,"",8,"Danian","",66,61.6,124,"gp_mid",-56.03,36.83,"109",63.8
"1333",2840,"col","Clayton",-86.695999,31.931,"ABu-8, north of Cedar Creek",NA,"",9,"Danian","",66,61.6,124,"gp_mid",-56.03,36.85,"109",63.8
"1334",2841,"col","Clayton",-86.706001,31.950001,"ABu-12, Braggs Road",NA,"",7,"Danian","",66,61.6,124,"gp_mid",-56.03,36.87,"109",63.8
"1335",2842,"col","Clayton",-86.263885,31.716389,"ACr-1 (Clayton Fm)",NA,"",7,"Danian","",66,61.6,124,"gp_mid",-55.7,36.52,"109",63.8
"1336",2843,"col","Clayton",-84.863892,30.708611,"AHe-1",NA,"",2,"Danian","",66,61.6,124,"gp_mid",-54.75,35.15,"109",63.8
"1337",2845,"col","Clayton",-84.863892,30.708611,"AHe-2 (Clayton Fm)",NA,"",5,"Danian","",66,61.6,124,"gp_mid",-54.75,35.15,"109",63.8
"1338",2847,"col","Clayton",-84.863892,30.708611,"AHe-3-2 (Clayton Fm)",NA,"",1,"Danian","",66,61.6,124,"gp_mid",-54.75,35.15,"109",63.8
"1339",2849,"col","Clayton",-87.218002,31.983,"AWi-5, west of J. Lee Long Bridge",NA,"",15,"Danian","",66,61.6,124,"gp_mid",-56.53,37.05,"109",63.8
"1340",2850,"col","Clayton",-87.421997,32.109501,"AWi-6, Rock Creek",NA,"",1,"Danian","",66,61.6,124,"gp_mid",-56.67,37.23,"109",63.8
"1341",2851,"col","Clayton",-87.127998,31.988001,"AWI-32, Highway 28",NA,"",6,"Danian","",66,61.6,124,"gp_mid",-56.43,37.03,"109",63.8
"1342",2852,"col","Clayton",-86.972,31.979,"AWi-34-2, Highway 59",NA,"",3,"Danian","",66,61.6,124,"gp_mid",-56.28,36.97,"109",63.8
"1343",2814,"col","Clayton",-84.863892,30.708611,"AHe-3, George Dam, Chattahoochee River",NA,"",7,"Danian","",66,61.6,124,"gp_mid",-54.75,35.15,"109",63.8
